"POVINN","TYP","JAZYK","VPLATIOD","VPLATIDO","MEMO"
NMAI044,S,CZE,"1348","9999","Tělesa, vektorové prostory. Lineární zobrazení. Lineární závislost, věta o výměně, dimense. Skalární součin. Kolmost, orthogonální doplněk. Matice, hodnost matice. Soustavy lineárních rovnic a jejich řešení. Matice a lineární zobrazení. Souřadné soustavy. Transformace souřadnic. Orthonormální matice. Leneární formy a dualita. Determinant a jeho výpočet. Věta o násobení determinantů. Vlastní čísla a vlastní hodnoty matice. Geometrické interpretace a aplikace. Další aplikace. 
"
NMAI046,A,ENG,"1348","9999","Principles of differential and integral calculus. Using computers in the topic."
NMAI054,A,CZE,"2019","9999","První díl kurzu matematické analýzy pro informatiky, úvod do spojitého popisu světa, zejména jednorozměrného.  

Studenti se naučí počítat limity posloupností i funkcí, poznat a využívat spojitost funkcí, počítat i využívat derivace 
funkcí 
a základy integrálního počtu -- vše pro funkce jedné proměnné. 

Předmět je v roce 2019/20 vyučován v obou semestrech. V zimním semestru je
určen pro studenty, kteří
nastoupili ke studiu v roce 2018/19, případně dříve -- zejména studentům
studijního programu bioinformatika.
V letním běhu bude přednáška určena studentům prvního ročníku.
"
NMAI054,A,ENG,"2019","9999","The first part of the mathematical analysis course for students of computer science, an introduction to the 
continuous world description, especially one-dimensional.
Students will learn to compute limits of sequences and 
functions, to determine and to use continuity of functions, to calculate and to use derivatives
and also the basics of 
integral calculus - all for the functions of one variable.

In 2019/20, the course is being taught in both semesters. The winter
semester variant is offered to students who
started their studies in 2018/19, or earlier. In the summer edition, the
"
NMAI054,E,CZE,"2023","9999","Zápočet je nutnou podmínkou účasti u zkoušky.

Zápočet bude udělen za zisk 100 bodů udělovaných průběžně za písemné testy, řešení domácích
úloh, aktivitu na hodinách, apod. Maximální možný počet bodů, které lze získat, je zhruba 150.
Konkrétní pravidla pro zisk zápočtu stanoví cvičící příslušného kroužku.

Z průběžné povahy kontroly neplyne nárok na vypisování opravných termínů testů ani zadávání
opravných domácích úloh."
NMAI054,E,ENG,"2021","9999","The credit will be given for active participation in tutorials, homeworks and successful completion of tests, the exact weight of each of these criteria is determined by the TA (M. Tyomkyn).
 
The exam will be written. Obtaining the credit is necessary before the final exam.


"
NMAI054,L,CZE,"2003","9999","V. Hájková, O. John, O. F. K. Kalenda a M. Zelený, Matematika, Matfyzpress, 2006. 
J. Kopáček a kol.: Matematická analýza nejen pro fyziky 1 (2), Matfyzpress, 2004.
A. Pultr: Matematická analýza I, Matfyzpress, 1995.
J. Veselý: Základy matematické analýzy I, Matfyzpress, 2004.

Sbírky příkladů:
B.P. Děmidovič: Sbírka úloh a cvičení z matematické analýzy, Fragment, 2003.
J. Kopáček a kol.: Příklady z matematiky nejen pro fyziky 1 (2), Matfyzpress, 2005.
L. Zajíček: Vybrané úlohy z matematické analýzy, Matfyzpress 2002.
"
NMAI054,P,ENG,"2019","9999","For the English section of the course, there will be a written exam. Students must obtain tutorial credit in order to take the exam. The material for the exam corresponds to the syllabus to the extent to which topics were covered during lectures and tutorials. Ability to generalize and apply theoretical knowledge to solving problems will be required."
NMAI054,S,CZE,"2019","9999","Reálná čísla a jejich vztah k číslům racionálním, okrajově komplexní čísla.

Posloupnosti reálných čísel: základní vlastnosti limit, hromadných bodů, liminf a limsup. (Bolzanova-Weierstrassova věta, existence limity monotónní posl. atd.) 

Informativně řady reálných čísel. 

Základní vlastnosti funkcí (monotonie, konvexita, ...), zavedení funkcí pomocí řad, základní aproximace. 

Limity funkcí: metody výpočtu. 

Spojitost funkcí: nabývání extrémů a mezihodnot. 

Derivace funkcí: metody výpočtu, použití -- l'Hospitalovo pravidlo, věta o střední hodnotě, průběh funkce. Taylorův polynom. 

Úvod do integrálního počtu: Newtonův integrál (a metody výpočtu), Riemannův integrál, aplikace (obsahy, objemy, délky křivek, odhady součtů řad). 
"
NMAI054,S,ENG,"2019","9999","Real numbers and their relation to rationals, complex numbers.

Sequences of real numbers: Basic properties of limit, bulk points, liminf and limsup. (Bolzano-Weierstrass theorem, limits of monotone sequences, etc.)

Informative series of real numbers.

Basic properties of functions (monotonicity, convexity, ...), definition by a series, basic approximations.

Function limits: methods of calculation. 

Continuity of functions: extreme value theorem, intermediate value theorem. 

Derivatives of functions: methods of calculation, usage - l'Hospital's rule, mean-value theorem, graphing a function. Taylor's polynomial.

Introduction to integral calculus: Newton integral (and methods of calculation), Riemann integral, applications (areas, volumes, lengths, estimates of sums).
"
NMAI055,A,CZE,"2020","9999","Druhý díl kurzu matematické analýzy pro informatiky s těžištěm v diferenciálním počtu funkcí více proměnných. 

Studenti se naučí používat parciální derivace a diferenciály pro zkoumání funkcí více proměnných (extrémy, 
aproximace). 
Budou též prohloubeny a rozšířeny znalosti z integrálního počtu získané v přednášce Matematická 
analýza 1. 
Souhrnný rámec celému studiu dodá zkoumání metrických prostorů. 
Navazuje na přednášku 
Matematická analýza 1, očekává se, že student bude příslušné znalosti ovládat. 
"
NMAI055,A,ENG,"2020","9999","The second part of the mathematical analysis course for students of computer science with the focus on the 
differential function of several variables.
Students will learn to use partial derivatives and differentials to analyze 
multivariate functions (extremes, approximations).
The knowledge of integrals obtained in Mathematical Analysis 1 
will be deepened and extended.
A comprehensive framework for the whole study will be provided by a study of 
metric spaces.
It will be assumed that the students understand material covered by Mathematical Analysis 1. 

"
NMAI055,E,CZE,"2020","9999","Zápočet bude udělen za aktivní účast na cvičení, domácí úkoly a úspěšné sepsání zápočtových písemek (přesný poměr těchto kritérií stanoví cvičící). 
Povaha prvních dvou požadavků neumožňuje vypsat opravné termíny. Vyučující může stanovit podmínky, za nichž student může chybějící požadavky nahradit. 

Zkouška bude ústní, v presenční nebo distanční formě. Podmínkou připuštění ke zkoušce je získání zápočtu. 
"
NMAI055,L,CZE,"2003","9999","V.Hájková, O.John, O. F. K. Kalenda a M.Zelený, Matematika, Matfyzpress, Praha, 2006.

V.Jarník, Integrální počet I, Academia, Praha, 1984 (7. vydání).

V.Jarník, Diferenciální počet II, Academia, Praha, 1984 (4. vydání).

A.Pultr, Matematická analýza [I], Matfyzpress, Praha, 1995. 

Sbírky příkladů: 

J.Čerych a kol., Příklady z matematické analýzy V (skriptum), SPN, Praha, 1983. 

B. P. Děmidovič, Sbírka úloh a cvičení z matematické analýzy, Fragment, Praha, 2003. 

L.Zajíček, Vybrané úlohy z matematické analýzy pro 1. a 2. ročník, Matfyzpress, Praha, 2000."
NMAI055,P,CZE,"2017","9999","Požadavky ke zkoušce odpovídají sylabu předmětu v rozsahu, v jakém byl pokryt na přednáškách a cvičeních. Je požadována i schopnost zobecnit a aplikovat získané znalosti.

Zápočet je nutnou podmínkou pro konání zkoušky."
NMAI057,A,CZE,"2003","9999","Základy lineární algebry (vektorové prostory, lineární zobrazení, řešení soustav lineárních rovnic, matice)."
NMAI057,A,ENG,"2003","9999","Basics of linear algebra (vector spaces and linear maps, solutions of linear equations, matrices)."
NMAI057,E,CZE,"2023","9999","K zápočtu je třeba získat alespoň 120 bodů z celkových 240 bodů udělovaných během semestru za písemné testy, řešení domácích úloh a aktivitu na hodinách. 

Studenti, kteří do konce výuky získají alespoň 80 bodů, mohou doplnit potřebné body vyřešením dodatečných domácích úloh nebo složením dodatečného písemného testu (dle pokynů cvičícího).

V důvodných případech (dlouhodobá nemoc, pobyt v zahraničí, apod.) může cvičící stanovit individuální podmínky na udělení zápočtu.

Zápočet je podmínkou pro konání zkoušky."
NMAI057,E,ENG,"2024","9999","Tutorial credit (""zápočet"") is a prerequisite for taking the exam. Tutorial requirements for Winter 2024 (English section) are specified on the course web page: 
https://iuuk.mff.cuni.cz/~ipenev/NMAI057W2024.html "
NMAI057,L,ENG,"2024","9999","D. Poole. Linear Algebra, A Modern Introduction. 3rd Int. Ed., Brooks Cole, 2011. Chapters 1,2,3,6.

Also useful:

G. Strang. Linear algebra and its applications. Thomson, USA, 4rd edition, 2006.

C. D. Meyer. Matrix analysis and applied linear algebra. SIAM, Philadelphia, PA, 2000.

W. Gareth. Linear Algebra with Applications. Jones and Bartlett Publishers, Boston, 4th edition, 2001.

 
R. Beezer, A First Course in Linear Algebra - a free online textbook. http://linear.ups.edu/html/fcla.html

Lecture Notes for Winter 2024: https://iuuk.mff.cuni.cz/~ipenev/LALectureNotes.pdf"
NMAI057,M,CZE,"2023","9999","Další informace jsou na stránkách vyučujících:
- Milan Hladík: https://kam.mff.cuni.cz/~hladik/LA/
- Jiří Fiala: https://kam.mff.cuni.cz/~fiala
- Petr Kolman: https://kam.mff.cuni.cz/~kolman/vyuka.html
"
NMAI057,M,ENG,"2024","9999","Moodle course: https://dl1.cuni.cz/course/view.php?id=10373&lang=en 

Course web page for Winter 2024: https://iuuk.mff.cuni.cz/~ipenev/NMAI057W2024.html"
NMAI057,P,CZE,"2022","9999","
Požadavky ke zkoušce odpovídají sylabu předmětu v rozsahu, v jakém byl pokryt na přednáškách, cvičeních a určeném samostudiu. Je požadována i schopnost aplikovat získané znalosti při řešení příkladů.
Zkouška má písemnou a ústní část. Od ústní části je upuštěno v případě jednoznačného výsledku písemné části.
Zkouška může mít kontaktní nebo distanční formu.
Zápočet je podmínkou pro konání zkoušky.
U zkoušky může být přihlédnuto k výsledku testů psaných v období výuky.
"
NMAI057,P,ENG,"2024","9999","In Winter 2024 (English section), the exam will be written. In rare cases, a student may be invited to take an oral exam (in addition to the written exam). Tutorial credit (""zápočet"") is a prerequisite for taking the exam. 
"
NMAI057,S,CZE,"2019","9999","Soustavy lineárních rovnic:
 - maticový zápis, elementární řádkové úpravy, odstupňovaný tvar matice
 - Gaussova eliminace
 - Gaussova-Jordanova eliminace

Matice:
 - operace s maticemi a základní typy matic
 - regulární a inverzní matice

Algebraické struktury:
 - grupy, podgrupy, permutace
 - tělesa a speciálně konečná tělesa 

Vektorové prostory:
 - lineární obal, lineární kombinace, lineární závislost a nezávislost
 - báze a její existence, souřadnice
 - Steinitzova věta o výměně
 - dimenze, věta o dimenzi spojení a průniku podprostorů
 - maticové podprostory (řádkový, sloupcový, jádro) 
 - věta o dimenzi jádra a hodnosti matice

Lineárních zobrazení:
 - příklady lineárních zobrazení, obraz a jádro
 - prosté lineární zobrazení
 - maticová reprezentace lineárního zobrazení, matice přechodu a matice složeného zobrazení
 - isomorfismus prostorů

Rozšiřující témata:
 - úvod do afinních podprostorů a souvislost se soustavami rovnic
 - LU rozklad"
