"POVINN","PNAZEV","PANAZEV","VPLATIOD","VPLATIDO","PFAKULTA","PGARANT","PVYUCOVAN","VSEMZAC","VSEMPOC","PVYJAZYK","VROZSAHPR1","VROZSAHCV1","VROZSAHPR2","VROZSAHCV2","VRVCEM","VTYP","VEBODY","VUCIT1","VUCIT2","VUCIT3","PPOCMIN","PPOCMAX"
NPRG041,Programování v C++,Programming in C++,"2020","2020","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,5,"11618","13027",,,
NPRG041,Programování v C++,Programming in C++,"2021","9999","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,5,"11618","13027",,,
NPRG042,Programování v paralelním prostředí,Programming in Parallel Environment,"2020","2022","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,6,"11278",,,,
NPRG042,Programování v paralelním prostředí,Programming in Parallel Environment,"2023","2023","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,F,6,"11278","10963",,,
NPRG042,Programování v paralelním prostředí,Programming in Parallel Environment,"2024","9999","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,F,6,"10963",,,,
NPRG043,Doporučené postupy v programování,Recommended Programming Practices,"2020","9999","11320","32-KDSS",V,"2","1",CZE,"2","2",,,HT,F,5,"12087",,,,
NPRG045,Ročníkový projekt,Individual Software Project,"2019","2021","11320","32-KSI",V,"3","1",CZE,"0","1",,,HT,Z,4,"13027",,,,
NPRG045,Ročníkový projekt,Individual Software Project,"2022","9999","11320","32-KSI",V,"3","1",CZE,"0","1",,,HT,Z,4,"13027",,,,
NPRG051,Pokročilé programování v C++,Advanced C++ Programming,"2020","2021","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"11618","11278","13027",,
NPRG051,Pokročilé programování v C++,Advanced C++ Programming,"2022","2022","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"11618","11278","13027",,
NPRG051,Pokročilé programování v C++,Advanced C++ Programming,"2023","2023","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"11618","11278","13027",,
NPRG051,Pokročilé programování v C++,Advanced C++ Programming,"2024","9999","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"11618","13027",,,
NPRG054,Vývoj vysoce výkonného software,High Performance Software Development,"2019","2022","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,6,"11618",,,,
NPRG054,Vývoj vysoce výkonného software,High Performance Software Development,"2023","9999","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,F,6,"11618",,,,
NPRG056,Programování mobilních zařízení,Mobile Devices Programming,"2020","9999","11320","32-KDSS",V,"1","1",CZE,"0","2",,,HT,Z,3,"11288",,,,
NPRG057,Pokročilé programování pro .NET II,Advanced .NET Programming II,"2013","9999","11320","32-KDSS",V,"2","1",CZE,"2","0",,,HT,K,3,"10732",,,,
NPRG058,Pokročilé programování v paralelním prostředí,Advanced Programming in Parallel Environment,"2020","2023","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,6,"10963","11278",,,
NPRG058,Pokročilé programování v paralelním prostředí,Advanced Programming in Parallel Environment,"2024","9999","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,6,"10963",,,,
NPRG062,Algoritmizace,Introduction to Algorithms,"2020","2020","11320","32-KSVI",V,"1","1",CZE,"2","1",,,HT,*,4,"11845","11329",,,
NPRG062,Algoritmizace,Introduction to Algorithms,"2021","2021","11320","32-KSVI",V,"1","1",CZE,"2","1",,,HT,*,4,"11845","11329",,,
NPRG062,Algoritmizace,Introduction to Algorithms,"2022","9999","11320","32-KSVI",V,"1","1",CZE,"2","1",,,HT,*,4,"11845","11329","64406",,
NPRG069,Softwarový projekt,Software Project,"2020","2020","11320","32-KSI",V,"3","1",CZE,"0","8",,,HT,Z,12,,,,,
NPRG069,Softwarový projekt,Software Project,"2021","9999","11320","32-KSI",V,"3","1",CZE,"0","8",,,HT,Z,12,"13027","10854",,,
NPRG070,Výzkumný projekt,Research Project,"2020","2020","11320","32-KSI",V,"3","1",CZE,"0","6",,,HT,Z,9,,,,,
NPRG070,Výzkumný projekt,Research Project,"2021","9999","11320","32-KSI",V,"3","1",CZE,"0","6",,,HT,Z,9,"13027","10854",,,
NPRG071,Firemní projekt,Company Project,"2020","2020","11320","32-KSI",V,"3","1",CZE,"0","4",,,HT,Z,6,,,,,
NPRG071,Firemní projekt,Company Project,"2021","9999","11320","32-KSI",V,"3","1",CZE,"0","4",,,HT,Z,6,"13027","10854",,,
NPRG072,Zvýšený rozsah projektu,Increased project scope,"2020","2020","11320","32-KSI",V,"3","1",CZE,"0","2",,,HT,Z,3,,,,,
NPRG072,Zvýšený rozsah projektu,Increased project scope,"2021","2021","11320","32-KSI",V,"3","1",CZE,"0","2",,,HT,Z,3,"13027","10854",,,
NPRG072,Zvýšený rozsah projektu,Increased project scope,"2022","9999","11320","32-KSI",V,"3","1",CZE,"0","2",,,HT,Z,3,"13027","10854",,,
NPRG073,Programování v jazyce Rust,Programming in Rust Language,"2021","2023","11320","32-KDSS",V,"1","1",CZE,"0","1",,,HT,Z,2,"12672",,,,
NPRG073,Programování v jazyce Rust,Programming in Rust Language,"2024","9999","11320","32-KDSS",N,"1","1",CZE,"0","1",,,HT,Z,2,"12672",,,,
NPRG074,Pokročilé programování v jazyce Rust,Advanced programming in Rust,"2021","2023","11320","32-KDSS",V,"2","1",CZE,"0","1",,,HT,Z,2,"12672",,,,
NPRG074,Pokročilé programování v jazyce Rust,Advanced programming in Rust,"2024","9999","11320","32-KDSS",N,"2","1",CZE,"0","1",,,HT,Z,2,"12672",,,,
NPRM032,Vybrané aspekty počítačových sítí,Selected Aspects of Computer Networks,"2007","9999","11320","32-MUUK",Z,"1","2",,"2","0","2","0",HT,ZZ,6,"11416",,,,
NPRM036,Medicínská informatika,Medical Computer Science,"2003","9999","11320","32-KPMS",Z,"2","1",,"2","0",,,HT,Z,3,"13024",,,,
NPRM039,Matematika na počítači,Mathematics on Computers,"2011","9999","11320","32-KMA",Z,"3","1",,"2","0",,,HT,K,3,,,,,
NPRX005,Neprocedurální programování,Non-procedural Programming,"2020","9999","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"11845","12948",,,
NPRX013,Programování v jazyce Java,Programming in Java Language,"2020","9999","11320","32-STUD",V,"1","1",CZE,"2","2",,,HT,*,6,"10854",,,,
NPRX021,Pokročilé programování v jazyce Java,Advanced Java Programming,"2020","9999","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"10854",,,,
NPRX030,Programování I,Programming I,"2020","2020","11320","32-STUD",V,"1","1",CZE,"3","2",,,HT,Z,6,"11324","11329","11282",,
NPRX030,Programování I,Programming I,"2021","9999","11320","32-STUD",V,"1","1",CZE,"3","2",,,HT,Z,6,"11324","11329","11282",,
NPRX035,Programování v jazyce C#,Programming in C# Language,"2020","9999","11320","32-STUD",V,"1","1",CZE,"2","2",,,HT,*,6,"10732",,,,
NPRX036,Datové formáty,Data Formats,"2020","9999","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"19441",,,,
NPRX038,Pokročilé programování v jazyce C#,Advanced C# Programming,"2020","9999","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"10732",,,,
NPRX041,Programování v C++,Programming in C++,"2020","9999","11320","32-STUD",V,"1","1",CZE,"2","2",,,HT,*,6,"11618","13027",,,
NPRX043,Doporučené postupy v programování,Recommended Programming Practices,"2020","2021","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,F,6,"12087",,,,
NPRX043,Doporučené postupy v programování,Recommended Programming Practices,"2022","9999","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,F,6,"12087",,,,
NPRX051,Pokročilé programování v C++,Advanced C++ Programming,"2020","9999","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"11618","11278","13027",,
NPRX056,Programování mobilních zařízení,Mobile Devices Programming,"2020","2021","11320","32-STUD",V,"1","1",CZE,"0","2",,,HT,Z,3,"11288",,,,
NPRX056,Programování mobilních zařízení,Mobile Devices Programming,"2022","9999","11320","32-STUD",V,"1","1",CZE,"0","2",,,HT,Z,3,"11288",,,,
NRFA056,Úvod do Banachových prostorů,Introduction to Banach Spaces,"2014","2021","11320","32-MUAV",N,"1","2",,"2","0","2","0",HT,ZK,6,,,,,
NRFA056,Úvod do Banachových prostorů,Introduction to Banach Spaces,"2022","9999","11320","32-MUAV",Z,"1","2",CZE,"2","0","2","0",HT,ZK,6,,,,,
NRFA075,Vybrané partie z funkcionální analýzy,Selected Topics on Functional Analysis,"2019","9999","11320","32-KMA",Z,"2","1",CZE,"2","2",,,HT,*,6,,,,,
NRFA103,Lokální teorie Banachových prostorů,Local theory of Banach spaces,"2014","9999","11320","32-KMA",Z,"1","2",CZE,"2","0","2","0",HT,ZK,6,"11136",,,,
NRFA184,Diferencovatelnost funkcí v Banachových prostorech II,Differentiability of functions in Banach spaces II,"2019","9999","11320","32-KMA",Z,"2","1",CZE,"2","0",,,HT,Z,3,,,,,
NSTP007,Časové řady,Time Series,"2018","9999","11320","32-KPMS",Z,"2","1",CZE,"4","0",,,HT,K,6,"12382",,,,
NSTP013,Statistická kontrola jakosti,Statistical Quality Control,"2018","9999","11320","32-KPMS",Z,"2","1",CZE,"2","0",,,HT,K,3,"11626",,,,
NSTP054,Seminář M+M II,Seminar M+M II,"2006","9999","11320","32-KPMS",Z,"2","1",,"0","2",,,HT,Z,3,"11626",,,,
NSTP064,Diskrétní pravděpodobnost,Discrete Probability,"2014","9999","11320","32-KPMS",Z,"1","1",,"2","0",,,HT,K,3,"12677",,,,
NSTP126,Zobecněné lineární modely,Generalised Linear Models,"2010","9999","11320","32-KPMS",Z,"2","1",,"2","2",,,HT,*,6,"12436",,,,
NSTP166,Výběry z konečných populací - cvičení,Finite Population Samples - exercises,"2018","9999","11320","32-KPMS",Z,"2","1",CZE,"0","2",,,HT,Z,3,"11521",,,,
NSTP173,Vybrané partie ze stochastiky 2,Selected Topics on Stochastics 2,"2014","9999","11320","32-KPMS",Z,"2","1",,"3","0",,,HT,K,5,"12677","11559",,,
NSTP178,Problémy aplikované statistiky,Problems of Applied Statistics,"2018","9999","11320","32-KPMS",Z,"3","1",CZE,"0","2",,,HT,Z,3,"11518","11576","12436",,
NSWE002,Úvod do spolehlivých systémů,Introduction to dependable systems,"2018","9999","11320","32-KDSS",Z,"1","1",CZE,"1","0",,,HT,Z,1,"12672",,,,
NSWI004,Operační systémy,Operating Systems,"2020","2022","11320","32-KDSS",V,"1","1",CZE,"2","1",,,HT,F,4,"12672",,,,
NSWI004,Operační systémy,Operating Systems,"2023","9999","11320","32-KDSS",N,"1","1",CZE,"2","2",,,HT,F,5,"12672",,,,
NSWI026,Pokročilé aspekty softwarového inženýrství,Advanced aspects of software engineering,"2017","2021","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"10938","13027","13629",,
NSWI026,Pokročilé aspekty softwarového inženýrství,Advanced aspects of software engineering,"2022","2023","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"10938","13027","51781",,
NSWI026,Praktické aspekty softwarového inženýrství,Practical Aspects of Software Engineering,"2024","9999","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"13027","16560",,,
NSWI035,Principy distribuovaných systémů,Principles of Distributed Systems,"2019","2020","11320","32-KSI",V,"1","1",CZE,"2","0",,,HT,K,3,"13027",,,,
NSWI035,Principy distribuovaných systémů,Principles of Distributed Systems,"2021","9999","11320","32-KSI",V,"1","1",CZE,"2","0",,,HT,K,3,"13027",,,,
NSWI041,Úvod do softwarového inženýrství,Introduction to Software Engineering,"2020","2020","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"10938",,,,
NSWI041,Úvod do softwarového inženýrství,Introduction to Software Engineering,"2021","2021","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"10938",,,,
NSWI041,Úvod do softwarového inženýrství,Introduction to Software Engineering,"2022","2022","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"10938",,,,
NSWI041,Úvod do softwarového inženýrství,Introduction to Software Engineering,"2023","2023","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"10938",,,,
NSWI041,Úvod do softwarového inženýrství,Introduction to Software Engineering,"2024","9999","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"10938",,,,
NSWI072,Algoritmy komprese dat,Data Compression Algorithms,"2015","2021","11320","32-KSVI",V,"1","1",CZE,"2","0",,,HT,K,3,"11845",,,,
NSWI072,Algoritmy komprese dat,Data Compression Algorithms,"2022","9999","11320","32-KSVI",V,"1","1",CZE,"2","0",,,HT,K,3,"11845",,,,
NSWI080,Middleware,Middleware,"2020","2021","11320","32-KDSS",V,"2","1",ENG,"2","1",,,HT,F,4,"12672",,,,
NSWI080,Middleware,Middleware,"2022","9999","11320","32-KDSS",V,"2","1",ENG,"2","1",,,HT,F,4,"12672",,,,
NSWI090,Počítačové sítě,Computer Networks,"2020","2020","11320","32-KSI",V,"2","1",CZE,"2","0",,,HT,K,3,"24712",,,,
NSWI090,Počítačové sítě,Computer Networks,"2021","2021","11320","32-KSI",V,"2","1",CZE,"2","0",,,HT,K,3,"24712",,,,
NSWI090,Počítačové sítě,Computer Networks,"2022","2022","11320","32-KSI",V,"2","1",CZE,"2","0",,,HT,K,3,"24712",,,,
NSWI090,Počítačové sítě,Computer Networks,"2023","2023","11320","32-KSI",V,"2","1",CZE,"2","0",,,HT,K,3,"24712",,,,
NSWI090,Počítačové sítě,Computer Networks,"2024","9999","11320","32-KSI",V,"2","1",CZE,"2","0",,,HT,K,3,"24712",,,,
NSWI095,Úvod do Unixu,Introduction to Unix,"2019","9999","11320","32-SISAL",N,"2","1",CZE,"1","2",,,HT,Z,4,"12694",,,,
NSWI098,Principy překladačů,Compiler Principles,"2019","2022","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,6,"11278",,,,
NSWI098,Principy překladačů,Compiler Principles,"2023","2023","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,F,6,"11278",,,,
NSWI098,Principy překladačů,Compiler Principles,"2024","9999","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,F,6,"11618",,,,
NSWI101,Modely a verifikace chování systémů,System Behaviour Models and Verification,"2020","2022","11320","32-KDSS",V,"1","1",ENG,"2","2",,,HT,*,5,"11794","11288",,,
NSWI101,Modely a verifikace chování systémů,System Behaviour Models and Verification,"2023","9999","11320","32-KDSS",V,"1","1",ENG,"2","2",,,HT,*,5,"11288",,,,
NSWI120,Principy počítačů,Principles of Computers,"2019","9999","11320","32-KDSS",V,"1","1",CZE,"2","0",,,HT,K,3,"10732",,,,
NSWI126,Pokročilé nástroje pro vývoj a monitorování software,Advanced Tools for Software Development and Monitoring,"2020","2022","11320","32-KDSS",V,"2","1",CZE,"0","2",,,HT,Z,2,"12997",,,,
NSWI126,Pokročilé nástroje pro vývoj a monitorování software,Advanced Tools for Software Development and Monitoring,"2023","9999","11320","32-KDSS",V,"1","1",CZE,"0","2",,,HT,Z,2,"12997",,,,
NSWI130,Architektury softwarových systémů,Software System Architectures,"2020","2023","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,5,"10938",,,,
NSWI130,Architektury softwarových systémů,Software System Architectures,"2024","9999","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,5,"10938",,,,
NSWI131,Vyhodnocování výkonnosti počítačových systémů,Performance Evaluation of Computer Systems,"2020","9999","11320","32-KDSS",V,"2","1",ENG,"2","1",,,HT,*,4,"12672",,,,
NSWI132,Analýza programů a verifikace kódu,Program Analysis and Code Verification,"2020","9999","11320","32-KDSS",V,"2","1",ENG,"2","2",,,HT,*,5,"12997",,,,
NSWI141,Úvod do počítačových sítí,Introduction to Networking,"2019","2020","11320","32-KSI",V,"1","1",CZE,"2","0",,,HT,F,3,"10963","12694",,,
NSWI141,Úvod do počítačových sítí,Introduction to Networking,"2021","9999","11320","32-KSVI",V,"1","1",CZE,"2","0",,,HT,F,3,"13270","12694",,,
NSWI142,Programování webových aplikací,Web Applications Programming,"2020","2020","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,5,"10963",,,,
NSWI142,Programování webových aplikací,Web Applications Programming,"2021","2021","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,5,"44325",,,,
NSWI142,Programování webových aplikací,Programming of Web Applications,"2022","9999","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,5,"44325",,,,
NSWI143,Architektura počítačů,Computer Architecture,"2016","9999","11320","32-KDSS",V,"2","1",CZE,"2","0",,,HT,K,3,"12087",,,,
NSWI144,Data na Webu,Data on the Web,"2020","2021","11320","32-KSI",V,"1","1",CZE,"2","1",,,HT,*,5,"19441",,,,
NSWI144,Data na Webu,Data on the Web,"2022","9999","11320","32-KSI",V,"2","1",CZE,"2","1",,,HT,*,5,"19441",,,,
NSWI145,Webové služby,Web Services,"2018","9999","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"19441",,,,
NSWI149,Softwarové inženýrství v praxi,Software Engineering in Practice,"2020","2020","11320","32-KSI",V,"2","1",CZE,"2","0",,,HT,Z,3,"10938",,,,
NSWI149,Softwarové inženýrství v praxi,Software Engineering in Practice,"2021","2021","11320","32-KSI",V,"2","1",CZE,"2","0",,,HT,Z,3,"10938",,,,
NSWI149,Softwarové inženýrství v praxi,Software Engineering in Practice,"2022","2022","11320","32-KSI",V,"2","1",CZE,"2","0",,,HT,Z,3,"10938",,,,
NSWI149,Softwarové inženýrství v praxi,Software Engineering in Practice,"2023","2023","11320","32-KSI",V,"2","1",CZE,"2","0",,,HT,Z,3,"10938",,,,
NSWI149,Softwarové inženýrství v praxi,Software Engineering in Practice,"2024","9999","11320","32-KSI",V,"2","1",CZE,"2","0",,,HT,Z,3,"10938",,,,
NSWI150,Virtualizace a cloud computing,Virtualization and Cloud Computing,"2019","2023","11320","32-KSI",V,"1","1",CZE,"2","0",,,HT,K,3,"11618","11278","13027",,
NSWI150,Virtualizace a cloud computing,Virtualization and Cloud Computing,"2024","2024","11320","32-KSI",V,"1","1",CZE,"2","0",,,HT,K,3,"11618","13027",,,
NSWI150,Virtualizace a cloud computing,Virtualization and Cloud Computing,"2025","9999","11320","32-KSI",V,"1","1",CZE,"2","0",,,HT,K,3,"11618","13027",,,
NSWI152,Vývoj cloudových aplikací,Cloud Application Development,"2020","2020","11320","32-KSI",V,"2","1",CZE,"0","2",,,HT,Z,2,"13027",,,,
NSWI152,Vývoj cloudových aplikací,Cloud Application Development,"2021","9999","11320","32-KSI",V,"2","1",CZE,"0","2",,,HT,Z,3,"13027",,,,
NSWI153,Pokročilé programování webových aplikací,Advanced Programming of Web Applications,"2020","2020","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"10963",,,,
NSWI153,Pokročilé programování webových aplikací,Advanced Programming of Web Applications,"2021","2021","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"44325",,,,
NSWI153,Pokročilé programování webových aplikací,Advanced Programming of Web Applications,"2022","9999","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"44325",,,,
NSWI154,Nástroje pro vývoj software,Software Development Tools,"2018","2022","11320","32-KDSS",V,"1","1",CZE,"0","2",,,HT,Z,2,"12997",,,,
NSWI154,Nástroje pro vývoj software,Software Development Tools,"2023","9999","11320","32-KDSS",V,"2","1",CZE,"0","2",,,HT,Z,2,"12997",,,,
NSWI155,Seminář ze sémantizace a preferencí 1,Seminar on semantization and preferences 1,"2020","2021","11320","32-KSI",V,"1","1",CZE,"0","1",,,HT,Z,2,"12236",,,,
NSWI155,Seminář ze sémantizace a preferencí 1,Seminar on semantization and preferences 1,"2022","2022","11320","32-KSI",N,"1","1",CZE,"0","1",,,HT,Z,2,"12236",,,,
NSWI155,Seminář ze sémantizace a preferencí 1,Seminar on semantization and preferences 1,"2023","9999","11320","32-KSI",Z,"1","1",CZE,"0","1",,,HT,Z,2,"12236",,,,
NSWI158,Seminář z počítačových her,Seminar on Computer Games Development,"2020","2020","11320","32-KSVI",V,"3","1",CZE,"0","2",,,HT,Z,3,"13860","40505",,,
NSWI158,Seminář z počítačových her,Seminar on Computer Games Development,"2021","2021","11320","32-KSVI",V,"3","1",CZE,"0","2",,,HT,Z,3,"40505",,,,
NSWI158,Seminář z počítačových her,Seminar on Computer Games Development,"2022","2023","11320","32-KSVI",V,"3","1",CZE,"0","2",,,HT,Z,3,"40505",,,,
NSWI158,Seminář z počítačových her,Seminar on Computer Games Development,"2024","9999","11320","32-KSVI",V,"3","1",CZE,"0","2",,,HT,Z,3,"93278",,,,
NSWI162,Sémantika programů,Program Semantics,"2020","2023","11320","32-KDSS",V,"1","1",CZE,"0","1",,,HT,Z,1,"11288",,,,
NSWI162,Sémantika programů,Program Semantics,"2024","9999","11320","32-KDSS",N,"1","1",CZE,"0","1",,,HT,Z,1,"11288",,,,
NSWI163,Úvod do middleware,Introduction to Middleware,"2020","2022","11320","32-KDSS",V,"1","1",CZE,"0","1",,,HT,F,1,"12672",,,,
NSWI163,Úvod do middleware,Introduction to Middleware,"2023","2023","11320","32-KDSS",V,"1","1",CZE,"0","1",,,HT,F,1,"12672",,,,
NSWI163,Úvod do middleware,Introduction to Middleware,"2024","9999","11320","32-KDSS",Z,"1","1",CZE,"0","1",,,HT,F,1,"12672",,,,
NSWI166,Úvod do doporučovacích systémů,Introduction to Recommender Systems,"2017","2020","11320","32-KSI",V,"1","1",CZE,"2","1",,,HT,*,4,"30014",,,,
NSWI166,Úvod do doporučovacích systémů a uživatelských preferencí,Introduction to recommender systems and user preferences,"2021","2021","11320","32-KSI",V,"1","1",CZE,"2","1",,,HT,*,4,"30014",,,,
NSWI166,Úvod do doporučovacích systémů a uživatelských preferencí,Introduction to recommender systems and user preferences,"2022","2022","11320","32-KSI",V,"1","1",CZE,"2","1",,,HT,*,4,"30014",,,,
NSWI166,Úvod do doporučovacích systémů a uživatelských preferencí,Introduction to recommender systems and user preferences,"2023","9999","11320","32-KSI",V,"2","1",CZE,"2","1",,,HT,*,4,"30014",,,,
NSWI170,Počítačové systémy,Computer Systems,"2019","2021","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"11278",,,,
NSWI170,Počítačové systémy,Computer Systems,"2022","2022","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"11278",,,,
NSWI170,Počítačové systémy,Computer Systems,"2023","2023","11320","32-KSI",V,"2","1",CZE,"2","1",,,HT,*,5,"11278","10963",,,
NSWI170,Počítačové systémy,Computer Systems,"2024","2024","11320","32-KSI",V,"2","1",CZE,"2","1",,,HT,*,5,"10963","11278",,,
NSWI170,Počítačové systémy,Computer Systems,"2025","9999","11320","32-KSI",V,"2","1",CZE,"2","1",,,HT,*,5,"10963","62774",,,
NSWI177,Úvod do Linuxu,Introduction to Linux,"2019","9999","11320","32-KDSS",V,"2","1",CZE,"1","2",,,HT,F,4,"12087","32039",,,
NSWX004,Operační systémy,Operating Systems,"2020","9999","11320","32-STUD",V,"1","1",CZE,"2","1",,,HT,F,5,"12672",,,,
NSWX142,Programování webových aplikací,Web Applications Programming,"2020","2020","11320","32-STUD",V,"1","1",CZE,"2","2",,,HT,*,6,"10963",,,,
NSWX142,Programování webových aplikací,Web Applications Programming,"2021","2022","11320","32-STUD",V,"1","1",CZE,"2","2",,,HT,*,6,"44325",,,,
NSWX142,Programování webových aplikací,Web Applications Programming,"2023","9999","11320","32-STUD",Z,"1","1",CZE,"2","2",,,HT,*,6,"44325",,,,
NSWX153,Pokročilé programování webových aplikací,Advanced Programming of Web Applications,"2020","2020","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"10963",,,,
NSWX153,Pokročilé programování webových aplikací,Advanced Programming of Web Applications,"2021","9999","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"44325",,,,
NSZD024,Obhajoba diplomové práce,Defence of Diploma Thesis,"2020","9999","11320","32-STUD",V,"3","1",CZE,"0","0",,,HT,D,0,,,,,
NSZD027,Obhajoba diplomové práce,Defence of Diploma Thesis,"2020","9999","11320","32-STUD",V,"3","1",CZE,"0","0",,,HT,D,0,,,,,
NSZF002,Geofyzika,Geophysics,"2017","2021","11320","32-STUD",V,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZF002,Geofyzika,Geophysics,"2022","9999","11320","32-STUD",Z,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZF024,Fyzika materiálů,Physics of Materials,"2017","2021","11320","32-STUD",V,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZF024,Fyzika materiálů,Physics of Materials,"2022","9999","11320","32-STUD",V,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZI041,Programování,Programming,"2017","2021","11320","32-STUD",V,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZI041,Programování,Programming,"2022","9999","11320","32-STUD",Z,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZM001,Matematická analýza,Mathematical Analysis,"2020","9999","11320","32-STUD",V,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZM006,Numerická a výpočtová matematika,Numerical and Computational Mathematics,"2017","9999","11320","32-STUD",V,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZM027,Obecná matematika,General Mathematics,"2017","2021","11320","32-STUD",V,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZM027,Obecná matematika,General Mathematics,"2022","9999","11320","32-STUD",N,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZM034,Informatika,Computer Science,"2007","9999","11320","32-STUD",Z,"3","1",,"0","0",,,HT,"1",0,,,,,
NSZU007,Informatika a didaktika informatiky,Computer science and Didactics of Computer science,"2017","2021","11320","32-STUD",V,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZU007,Informatika a didaktika informatiky,Computer science and Didactics of Computer science,"2022","9999","11320","32-STUD",Z,"3","1",CZE,"0","0",,,HT,"1",0,,,,,
NSZZ023,Diplomová práce I,Diploma Thesis I,"2020","9999","11320","32-STUD",V,"3","1",CZE,"0","4",,,HT,Z,6,,,,,
NSZZ024,Diplomová práce II,Diploma Thesis II,"2020","9999","11320","32-STUD",V,"3","1",CZE,"0","6",,,HT,Z,9,,,,,
NSZZ025,Diplomová práce III,Diploma Thesis III,"2020","9999","11320","32-STUD",V,"3","1",CZE,"0","10",,,HT,Z,15,,,,,
NSZZ026,Bakalářská práce,Bachelor Thesis,"2020","9999","11320","32-STUD",Z,"3","1",CZE,"0","4",,,HT,Z,6,,,,,
NSZZ031,Vypracování a konzultace bakalářské práce,Bachelor Thesis,"2020","2021","11320","32-STUD",V,"3","1",CZE,"0","4",,,HT,Z,6,,,,,
NSZZ031,Vypracování a konzultace bakalářské práce,Bachelor Thesis,"2022","2022","11320","32-STUD",V,"3","1",CZE,"0","4",,,HT,Z,6,,,,,
NSZZ031,Vypracování a konzultace bakalářské práce,Bachelor Thesis,"2023","9999","11320","32-STUD",V,"3","1",CZE,"0","4",,,HT,Z,6,,,,,
NSZZ502,Diplomová práce II,Diploma thesis II,"2020","9999","11320","32-STUD",V,"3","1",CZE,"0","10",,,HT,Z,12,,,,,
NTIN024,Sekvenční a paralelní počítače: modely a výpočetní složitost,Sequential and Parallel Computers: Models and Computational Complexity,"2004","9999","11320","32-KTIML",Z,"1","2",,"2","0","2","0",HT,-K,6,"12368",,,,
NTIN027,Pravděpodobnost a algoritmy,Probability and Algorithms,"2003","9999","11320","32-KAM",Z,"2","1",,"2","0",,,HT,K,3,"12439",,,,
